miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-506	hg38:chrX:147230754-147230776:-	147	37.257210	N	mature,MIMAT0002878
hsa-mir-506	hg38:chrX:147230754-147230777:-	1	0.253450	N	mature,MIMAT0002878
hsa-mir-506	hg38:chrX:147230754-147230778:-	1	0.253450	N	mature,MIMAT0002878
hsa-mir-506	hg38:chrX:147230755-147230775:-	10	2.534504	N	mature,MIMAT0002878
hsa-mir-506	hg38:chrX:147230755-147230776:-	1	0.253450	N	mature,MIMAT0002878
hsa-mir-506	hg38:chrX:147230756-147230775:-	19	4.815558	N	mature,MIMAT0002878
hsa-mir-506	hg38:chrX:147230756-147230776:-	5	1.267252	N	mature,MIMAT0002878
hsa-mir-506	hg38:chrX:147230756-147230777:-	1	0.253450	N	mature,MIMAT0002878
hsa-mir-506	hg38:chrX:147230756-147230778:-	2	0.506901	N	mature,MIMAT0002878
hsa-mir-506	hg38:chrX:147230757-147230776:-	1	0.253450	N	mature,MIMAT0002878
hsa-mir-506	hg38:chrX:147230758-147230778:-	2	0.506901	N	mature,MIMAT0002878
hsa-mir-506	hg38:chrX:147230766-147230788:-	1	0.253450	N	mature,MIMAT0002878
hsa-mir-506	hg38:chrX:147230769-147230788:-	1	0.253450	N	mature,MIMAT0002878
hsa-mir-506	hg38:chrX:147230788-147230810:-	9	2.281054	N	mature,MIMAT0022701
hsa-mir-506	hg38:chrX:147230789-147230810:-	6	1.520702	N	mature,MIMAT0022701
hsa-mir-506	hg38:chrX:147230790-147230810:-	6	1.520702	N	mature,MIMAT0022701
hsa-mir-507	hg38:chrX:147231001-147231023:-	74	18.755330	N	mature,MIMAT0002879
hsa-mir-507	hg38:chrX:147231002-147231023:-	173	43.846921	N	mature,MIMAT0002879
hsa-mir-507	hg38:chrX:147231002-147231024:-	3	0.760351	N	mature,MIMAT0002879
hsa-mir-507	hg38:chrX:147231003-147231023:-	95	24.077789	N	mature,MIMAT0002879
hsa-mir-507	hg38:chrX:147231003-147231024:-	9	2.281054	N	mature,MIMAT0002879
hsa-mir-507	hg38:chrX:147231003-147231025:-	1	0.253450	N	mature,MIMAT0002879
hsa-mir-507	hg38:chrX:147231004-147231023:-	6	1.520702	N	mature,MIMAT0002879
hsa-mir-508	hg38:chrX:147236943-147236966:-	1	0.253450	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236943-147236968:-	4	1.013802	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236944-147236966:-	2	0.506901	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236944-147236967:-	1	0.253450	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236944-147236968:-	20	5.069008	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236945-147236964:-	1	0.253450	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236945-147236965:-	71	17.994979	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236945-147236966:-	9946	2520.817783	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236945-147236967:-	270	68.431611	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236945-147236968:-	81759	20721.852114	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236945-147236969:-	15	3.801756	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236946-147236965:-	37	9.377665	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236946-147236966:-	952	241.284791	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236946-147236967:-	41	10.391467	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236946-147236968:-	43424	11005.830627	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236946-147236969:-	8	2.027603	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236947-147236965:-	1	0.253450	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236947-147236966:-	11	2.787955	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236947-147236967:-	1	0.253450	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236947-147236968:-	2780	704.592141	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236948-147236966:-	2	0.506901	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236948-147236967:-	2	0.506901	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236948-147236968:-	1479	374.853157	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236948-147236969:-	1	0.253450	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236949-147236968:-	1138	288.426567	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236949-147236969:-	1	0.253450	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236950-147236968:-	339	85.919689	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236951-147236968:-	65	16.474277	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236951-147236969:-	1	0.253450	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236952-147236968:-	4	1.013802	N	mature,MIMAT0002880
hsa-mir-508	hg38:chrX:147236976-147237003:-	1	0.253450	N	mature,MIMAT0004778
hsa-mir-508	hg38:chrX:147236977-147237003:-	1	0.253450	N	mature,MIMAT0004778
hsa-mir-508	hg38:chrX:147236978-147237003:-	3	0.760351	N	mature,MIMAT0004778
hsa-mir-508	hg38:chrX:147236979-147237003:-	509	129.006259	N	mature,MIMAT0004778
hsa-mir-508	hg38:chrX:147236980-147237003:-	2223	563.420263	N	mature,MIMAT0004778
hsa-mir-508	hg38:chrX:147236981-147237003:-	145	36.750310	N	mature,MIMAT0004778
hsa-mir-508	hg38:chrX:147236982-147237003:-	118	29.907148	N	mature,MIMAT0004778
hsa-mir-508	hg38:chrX:147236983-147237003:-	16	4.055207	N	mature,MIMAT0004778
hsa-mir-508	hg38:chrX:147236984-147237003:-	21	5.322459	N	mature,MIMAT0004778
hsa-mir-509-1	hg38:chrX:147260547-147260572:-	5	1.267252	N	mature,MIMAT0002881
hsa-mir-509-1	hg38:chrX:147260548-147260572:-	8	2.027603	N	mature,MIMAT0002881
hsa-mir-509-1	hg38:chrX:147260549-147260568:-	4	1.013802	N	mature,MIMAT0002881
hsa-mir-509-1	hg38:chrX:147260549-147260569:-	7	1.774153	N	mature,MIMAT0002881
hsa-mir-509-1	hg38:chrX:147260549-147260570:-	514	130.273511	N	mature,MIMAT0002881
hsa-mir-509-1	hg38:chrX:147260549-147260571:-	5	1.267252	N	mature,MIMAT0002881
hsa-mir-509-1	hg38:chrX:147260549-147260572:-	5021	1272.574511	N	mature,MIMAT0002881
hsa-mir-509-1	hg38:chrX:147260549-147260573:-	4	1.013802	N	mature,MIMAT0002881
hsa-mir-509-1	hg38:chrX:147260550-147260569:-	2	0.506901	N	mature,MIMAT0002881
hsa-mir-509-1	hg38:chrX:147260550-147260570:-	141	35.736508	N	mature,MIMAT0002881
hsa-mir-509-1	hg38:chrX:147260550-147260571:-	6	1.520702	N	mature,MIMAT0002881
hsa-mir-509-1	hg38:chrX:147260550-147260572:-	4371	1107.831744	N	mature,MIMAT0002881
hsa-mir-509-1	hg38:chrX:147260550-147260573:-	2	0.506901	N	mature,MIMAT0002881
hsa-mir-509-1	hg38:chrX:147260551-147260572:-	1826	462.800450	N	mature,MIMAT0002881
hsa-mir-509-1	hg38:chrX:147260551-147260574:-	1	0.253450	N	mature,MIMAT0002881
hsa-mir-509-1	hg38:chrX:147260551-147260575:-	1	0.253450	N	mature,MIMAT0002881
hsa-mir-509-1	hg38:chrX:147260552-147260572:-	1914	485.104086	N	mature,MIMAT0002881
hsa-mir-509-1	hg38:chrX:147260552-147260574:-	1	0.253450	N	mature,MIMAT0002881
hsa-mir-509-1	hg38:chrX:147260553-147260572:-	73	18.501880	N	mature,MIMAT0002881
hsa-mir-509-1	hg38:chrX:147260554-147260572:-	33	8.363864	N	mature,MIMAT0002881
hsa-mir-509-1	hg38:chrX:147260555-147260572:-	4	1.013802	N	mature,MIMAT0002881
hsa-mir-509-1	hg38:chrX:147260583-147260607:-	9	2.281054	N	mature,MIMAT0004779
hsa-mir-509-1	hg38:chrX:147260584-147260607:-	115	29.146797	N	mature,MIMAT0004779
hsa-mir-509-1	hg38:chrX:147260585-147260607:-	48	12.165620	N	mature,MIMAT0004779
hsa-mir-509-1	hg38:chrX:147260586-147260607:-	4	1.013802	N	mature,MIMAT0004779
hsa-mir-509-1	hg38:chrX:147260607-147260626:-	1	0.253450	N	precursor
hsa-mir-509-2	hg38:chrX:147258772-147258797:-	4	1.013802	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258773-147258793:-	1	0.253450	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258773-147258795:-	1	0.253450	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258773-147258797:-	9	2.281054	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258774-147258791:-	1	0.253450	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258774-147258792:-	1	0.253450	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258774-147258793:-	1	0.253450	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258774-147258794:-	12	3.041405	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258774-147258795:-	559	141.678779	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258774-147258796:-	15	3.801756	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258774-147258797:-	5019	1272.067610	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258774-147258798:-	3	0.760351	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258775-147258794:-	4	1.013802	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258775-147258795:-	131	33.202004	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258775-147258796:-	3	0.760351	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258775-147258797:-	4373	1108.338645	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258775-147258798:-	3	0.760351	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258776-147258796:-	1	0.253450	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258776-147258797:-	1731	438.722661	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258777-147258797:-	1894	480.035078	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258777-147258799:-	1	0.253450	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258778-147258797:-	64	16.220826	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258779-147258797:-	46	11.658719	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258780-147258797:-	2	0.506901	N	mature,MIMAT0002881
hsa-mir-509-2	hg38:chrX:147258808-147258832:-	6	1.520702	N	mature,MIMAT0004779
hsa-mir-509-2	hg38:chrX:147258809-147258832:-	94	23.824339	N	mature,MIMAT0004779
hsa-mir-509-2	hg38:chrX:147258810-147258832:-	33	8.363864	N	mature,MIMAT0004779
hsa-mir-509-2	hg38:chrX:147258811-147258832:-	6	1.520702	N	mature,MIMAT0004779
hsa-mir-509-2	hg38:chrX:147258832-147258857:-	1	0.253450	N	precursor
hsa-mir-509-3	hg38:chrX:147259660-147259682:-	2	0.506901	N	mature,MIMAT0002881
hsa-mir-509-3	hg38:chrX:147259660-147259684:-	13	3.294855	N	mature,MIMAT0002881
hsa-mir-509-3	hg38:chrX:147259661-147259681:-	11	2.787955	N	mature,MIMAT0002881
hsa-mir-509-3	hg38:chrX:147259661-147259682:-	530	134.328718	N	mature,MIMAT0002881
hsa-mir-509-3	hg38:chrX:147259661-147259683:-	10	2.534504	N	mature,MIMAT0002881
hsa-mir-509-3	hg38:chrX:147259661-147259684:-	5057	1281.698726	N	mature,MIMAT0002881
hsa-mir-509-3	hg38:chrX:147259661-147259685:-	1	0.253450	N	mature,MIMAT0002881
hsa-mir-509-3	hg38:chrX:147259662-147259681:-	3	0.760351	N	mature,MIMAT0002881
hsa-mir-509-3	hg38:chrX:147259662-147259682:-	154	39.031363	N	mature,MIMAT0002881
hsa-mir-509-3	hg38:chrX:147259662-147259683:-	6	1.520702	N	mature,MIMAT0002881
hsa-mir-509-3	hg38:chrX:147259662-147259684:-	4341	1100.228232	N	mature,MIMAT0002881
hsa-mir-509-3	hg38:chrX:147259662-147259685:-	2	0.506901	N	mature,MIMAT0002881
hsa-mir-509-3	hg38:chrX:147259663-147259682:-	1	0.253450	N	mature,MIMAT0002881
hsa-mir-509-3	hg38:chrX:147259663-147259684:-	1801	456.464189	N	mature,MIMAT0002881
hsa-mir-509-3	hg38:chrX:147259663-147259685:-	1	0.253450	N	mature,MIMAT0002881
hsa-mir-509-3	hg38:chrX:147259664-147259684:-	1897	480.795429	N	mature,MIMAT0002881
hsa-mir-509-3	hg38:chrX:147259665-147259684:-	76	19.262231	N	mature,MIMAT0002881
hsa-mir-509-3	hg38:chrX:147259666-147259684:-	41	10.391467	N	mature,MIMAT0002881
hsa-mir-509-3	hg38:chrX:147259666-147259696:-	1	0.253450	N	mature,MIMAT0002881
hsa-mir-509-3	hg38:chrX:147259667-147259684:-	2	0.506901	N	mature,MIMAT0002881
hsa-mir-509-3	hg38:chrX:147259669-147259684:-	1	0.253450	N	mature,MIMAT0002881
hsa-mir-509-3	hg38:chrX:147259695-147259718:-	42	10.644917	N	mature,MIMAT0004975
hsa-mir-509-3	hg38:chrX:147259696-147259716:-	1	0.253450	N	mature,MIMAT0004975
hsa-mir-509-3	hg38:chrX:147259696-147259718:-	1840	466.348755	N	mature,MIMAT0004975
hsa-mir-509-3	hg38:chrX:147259697-147259718:-	394	99.859462	N	mature,MIMAT0004975
hsa-mir-509-3	hg38:chrX:147259698-147259718:-	21	5.322459	N	mature,MIMAT0004975
hsa-mir-509-3	hg38:chrX:147259699-147259718:-	2	0.506901	N	mature,MIMAT0004975
hsa-mir-5094	hg38:chr15:89850689-89850711:-	1	0.253450	N	mature,MIMAT0021086
hsa-mir-5094	hg38:chr15:89850690-89850711:-	1	0.253450	N	mature,MIMAT0021086
hsa-mir-510	hg38:chrX:147272342-147272363:-	3	0.760351	N	mature,MIMAT0026613
hsa-mir-510	hg38:chrX:147272342-147272365:-	141	35.736508	N	mature,MIMAT0026613
hsa-mir-510	hg38:chrX:147272343-147272364:-	5	1.267252	N	mature,MIMAT0026613
hsa-mir-510	hg38:chrX:147272343-147272365:-	96	24.331239	N	mature,MIMAT0026613
hsa-mir-510	hg38:chrX:147272344-147272365:-	2	0.506901	N	mature,MIMAT0026613
hsa-mir-510	hg38:chrX:147272345-147272365:-	3	0.760351	N	mature,MIMAT0026613
hsa-mir-510	hg38:chrX:147272377-147272400:-	1	0.253450	N	mature,MIMAT0002882
hsa-mir-510	hg38:chrX:147272378-147272400:-	6	1.520702	N	mature,MIMAT0002882
hsa-mir-510	hg38:chrX:147272379-147272400:-	3	0.760351	N	mature,MIMAT0002882
hsa-mir-510	hg38:chrX:147272380-147272400:-	2	0.506901	N	mature,MIMAT0002882
hsa-mir-511	hg38:chr10:17845121-17845143:+	1	0.253450	N	mature,MIMAT0002808
hsa-mir-511	hg38:chr10:17845122-17845143:+	26	6.589711	N	mature,MIMAT0002808
hsa-mir-511	hg38:chr10:17845122-17845144:+	8	2.027603	N	mature,MIMAT0002808
hsa-mir-511	hg38:chr10:17845122-17845145:+	6	1.520702	N	mature,MIMAT0002808
hsa-mir-511	hg38:chr10:17845160-17845182:+	1	0.253450	N	mature,MIMAT0026606
hsa-mir-513a-1	hg38:chrX:147213498-147213520:-	2	0.506901	N	mature,MIMAT0004777
hsa-mir-513a-1	hg38:chrX:147213498-147213521:-	7	1.774153	N	mature,MIMAT0004777
hsa-mir-513a-1	hg38:chrX:147213499-147213519:-	1	0.253450	Y	mature,MIMAT0004777
hsa-mir-513a-1	hg38:chrX:147213499-147213520:-	2	0.506901	Y	mature,MIMAT0004777
hsa-mir-513a-1	hg38:chrX:147213499-147213521:-	8	2.027603	Y	mature,MIMAT0004777
hsa-mir-513a-1	hg38:chrX:147213500-147213521:-	3	0.760351	Y	mature,MIMAT0004777
hsa-mir-513a-1	hg38:chrX:147213501-147213521:-	17	4.308657	Y	mature,MIMAT0004777
hsa-mir-513a-1	hg38:chrX:147213502-147213521:-	4	1.013802	N	mature,MIMAT0004777
hsa-mir-513a-1	hg38:chrX:147213532-147213556:-	4	1.013802	N	mature,MIMAT0002877
hsa-mir-513a-1	hg38:chrX:147213533-147213556:-	6	1.520702	N	mature,MIMAT0002877
hsa-mir-513a-1	hg38:chrX:147213534-147213556:-	217	54.998739	N	mature,MIMAT0002877
hsa-mir-513a-1	hg38:chrX:147213535-147213556:-	23	5.829359	N	mature,MIMAT0002877
hsa-mir-513a-1	hg38:chrX:147213536-147213556:-	56	14.193223	N	mature,MIMAT0002877
hsa-mir-513a-1	hg38:chrX:147213537-147213556:-	17	4.308657	N	mature,MIMAT0002877
hsa-mir-513a-1	hg38:chrX:147213556-147213575:-	3	0.760351	Y	precursor
hsa-mir-513a-1	hg38:chrX:147213556-147213576:-	2	0.506901	Y	precursor
hsa-mir-513a-2	hg38:chrX:147225860-147225882:-	1	0.253450	N	mature,MIMAT0004777
hsa-mir-513a-2	hg38:chrX:147225860-147225883:-	3	0.760351	N	mature,MIMAT0004777
hsa-mir-513a-2	hg38:chrX:147225861-147225882:-	1	0.253450	Y	mature,MIMAT0004777
hsa-mir-513a-2	hg38:chrX:147225861-147225883:-	12	3.041405	Y	mature,MIMAT0004777
hsa-mir-513a-2	hg38:chrX:147225862-147225882:-	1	0.253450	Y	mature,MIMAT0004777
hsa-mir-513a-2	hg38:chrX:147225862-147225883:-	10	2.534504	Y	mature,MIMAT0004777
hsa-mir-513a-2	hg38:chrX:147225863-147225883:-	30	7.603512	Y	mature,MIMAT0004777
hsa-mir-513a-2	hg38:chrX:147225894-147225918:-	5	1.267252	N	mature,MIMAT0002877
hsa-mir-513a-2	hg38:chrX:147225895-147225917:-	1	0.253450	N	mature,MIMAT0002877
hsa-mir-513a-2	hg38:chrX:147225895-147225918:-	7	1.774153	N	mature,MIMAT0002877
hsa-mir-513a-2	hg38:chrX:147225896-147225918:-	200	50.690082	N	mature,MIMAT0002877
hsa-mir-513a-2	hg38:chrX:147225897-147225918:-	26	6.589711	N	mature,MIMAT0002877
hsa-mir-513a-2	hg38:chrX:147225898-147225918:-	69	17.488078	N	mature,MIMAT0002877
hsa-mir-513a-2	hg38:chrX:147225899-147225918:-	17	4.308657	N	mature,MIMAT0002877
hsa-mir-513a-2	hg38:chrX:147225900-147225918:-	3	0.760351	N	mature,MIMAT0002877
hsa-mir-513a-2	hg38:chrX:147225918-147225938:-	3	0.760351	N	precursor
hsa-mir-513b	hg38:chrX:147199057-147199079:-	2	0.506901	N	mature,MIMAT0026749
hsa-mir-513b	hg38:chrX:147199057-147199080:-	4	1.013802	N	mature,MIMAT0026749
hsa-mir-513b	hg38:chrX:147199058-147199079:-	8	2.027603	N	mature,MIMAT0026749
hsa-mir-513b	hg38:chrX:147199058-147199080:-	3	0.760351	N	mature,MIMAT0026749
hsa-mir-513b	hg38:chrX:147199059-147199080:-	1	0.253450	N	mature,MIMAT0026749
hsa-mir-513b	hg38:chrX:147199060-147199080:-	3	0.760351	N	mature,MIMAT0026749
hsa-mir-513b	hg38:chrX:147199061-147199079:-	1	0.253450	N	mature,MIMAT0026749
hsa-mir-513b	hg38:chrX:147199091-147199115:-	10	2.534504	N	mature,MIMAT0005788
hsa-mir-513b	hg38:chrX:147199092-147199115:-	30	7.603512	N	mature,MIMAT0005788
hsa-mir-513b	hg38:chrX:147199093-147199115:-	405	102.647416	N	mature,MIMAT0005788
hsa-mir-513b	hg38:chrX:147199094-147199115:-	39	9.884566	N	mature,MIMAT0005788
hsa-mir-513b	hg38:chrX:147199095-147199115:-	77	19.515682	N	mature,MIMAT0005788
hsa-mir-513b	hg38:chrX:147199096-147199115:-	22	5.575909	N	mature,MIMAT0005788
hsa-mir-513b	hg38:chrX:147199097-147199115:-	1	0.253450	N	mature,MIMAT0005788
hsa-mir-513c	hg38:chrX:147189717-147189739:-	3	0.760351	N	mature,MIMAT0022728
hsa-mir-513c	hg38:chrX:147189717-147189740:-	15	3.801756	N	mature,MIMAT0022728
hsa-mir-513c	hg38:chrX:147189718-147189738:-	1	0.253450	Y	mature,MIMAT0022728
hsa-mir-513c	hg38:chrX:147189718-147189739:-	3	0.760351	Y	mature,MIMAT0022728
hsa-mir-513c	hg38:chrX:147189718-147189740:-	20	5.069008	Y	mature,MIMAT0022728
hsa-mir-513c	hg38:chrX:147189719-147189739:-	1	0.253450	Y	mature,MIMAT0022728
hsa-mir-513c	hg38:chrX:147189719-147189740:-	13	3.294855	Y	mature,MIMAT0022728
hsa-mir-513c	hg38:chrX:147189720-147189740:-	47	11.912169	Y	mature,MIMAT0022728
hsa-mir-513c	hg38:chrX:147189721-147189740:-	1	0.253450	N	mature,MIMAT0022728
hsa-mir-513c	hg38:chrX:147189751-147189775:-	8	2.027603	N	mature,MIMAT0005789
hsa-mir-513c	hg38:chrX:147189752-147189775:-	5	1.267252	N	mature,MIMAT0005789
hsa-mir-513c	hg38:chrX:147189753-147189775:-	578	146.494337	N	mature,MIMAT0005789
hsa-mir-513c	hg38:chrX:147189754-147189775:-	56	14.193223	N	mature,MIMAT0005789
hsa-mir-513c	hg38:chrX:147189755-147189775:-	261	66.150557	N	mature,MIMAT0005789
hsa-mir-513c	hg38:chrX:147189756-147189775:-	32	8.110413	N	mature,MIMAT0005789
hsa-mir-513c	hg38:chrX:147189757-147189775:-	3	0.760351	N	mature,MIMAT0005789
hsa-mir-513c	hg38:chrX:147189775-147189794:-	3	0.760351	Y	precursor
hsa-mir-513c	hg38:chrX:147189775-147189795:-	2	0.506901	Y	precursor
hsa-mir-514a-1	hg38:chrX:147279265-147279287:-	1	0.253450	N	mature,MIMAT0002883
hsa-mir-514a-1	hg38:chrX:147279266-147279286:-	69	17.488078	N	mature,MIMAT0002883
hsa-mir-514a-1	hg38:chrX:147279266-147279287:-	7973	2020.760123	N	mature,MIMAT0002883
hsa-mir-514a-1	hg38:chrX:147279266-147279288:-	24	6.082810	N	mature,MIMAT0002883
hsa-mir-514a-1	hg38:chrX:147279266-147279289:-	16877	4277.482578	N	mature,MIMAT0002883
hsa-mir-514a-1	hg38:chrX:147279266-147279290:-	940	238.243386	N	mature,MIMAT0002883
hsa-mir-514a-1	hg38:chrX:147279267-147279286:-	5	1.267252	N	mature,MIMAT0002883
hsa-mir-514a-1	hg38:chrX:147279267-147279287:-	564	142.946032	N	mature,MIMAT0002883
hsa-mir-514a-1	hg38:chrX:147279267-147279288:-	5	1.267252	N	mature,MIMAT0002883
hsa-mir-514a-1	hg38:chrX:147279267-147279289:-	4629	1173.221950	N	mature,MIMAT0002883
hsa-mir-514a-1	hg38:chrX:147279267-147279290:-	1410	357.365079	N	mature,MIMAT0002883
hsa-mir-514a-1	hg38:chrX:147279268-147279287:-	2	0.506901	N	mature,MIMAT0002883
hsa-mir-514a-1	hg38:chrX:147279268-147279289:-	17	4.308657	N	mature,MIMAT0002883
hsa-mir-514a-1	hg38:chrX:147279268-147279290:-	9	2.281054	N	mature,MIMAT0002883
hsa-mir-514a-1	hg38:chrX:147279269-147279287:-	2	0.506901	N	mature,MIMAT0002883
hsa-mir-514a-1	hg38:chrX:147279269-147279289:-	177	44.860723	N	mature,MIMAT0002883
hsa-mir-514a-1	hg38:chrX:147279269-147279290:-	124	31.427851	N	mature,MIMAT0002883
hsa-mir-514a-1	hg38:chrX:147279270-147279289:-	17	4.308657	N	mature,MIMAT0002883
hsa-mir-514a-1	hg38:chrX:147279270-147279290:-	13	3.294855	N	mature,MIMAT0002883
hsa-mir-514a-1	hg38:chrX:147279271-147279290:-	6	1.520702	N	mature,MIMAT0002883
hsa-mir-514a-1	hg38:chrX:147279272-147279290:-	1	0.253450	N	mature,MIMAT0002883
hsa-mir-514a-1	hg38:chrX:147279300-147279324:-	3	0.760351	N	mature,MIMAT0022702
hsa-mir-514a-1	hg38:chrX:147279301-147279324:-	82	20.782934	N	mature,MIMAT0022702
hsa-mir-514a-1	hg38:chrX:147279302-147279324:-	16	4.055207	N	mature,MIMAT0022702
hsa-mir-514a-1	hg38:chrX:147279303-147279324:-	83	21.036384	N	mature,MIMAT0022702
hsa-mir-514a-1	hg38:chrX:147279304-147279324:-	16	4.055207	N	mature,MIMAT0022702
hsa-mir-514a-1	hg38:chrX:147279305-147279324:-	10	2.534504	N	mature,MIMAT0022702
hsa-mir-514a-1	hg38:chrX:147279324-147279343:-	1	0.253450	N	precursor
hsa-mir-514a-1	hg38:chrX:147279324-147279344:-	1	0.253450	N	precursor
hsa-mir-514a-2	hg38:chrX:147281955-147281980:-	2	0.506901	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281957-147281975:-	3	0.760351	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281957-147281977:-	61	15.460475	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281957-147281978:-	7809	1979.194256	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281957-147281979:-	42	10.644917	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281957-147281980:-	16817	4262.275554	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281957-147281981:-	949	240.524440	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281957-147281984:-	1	0.253450	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281958-147281977:-	4	1.013802	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281958-147281978:-	581	147.254689	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281958-147281979:-	4	1.013802	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281958-147281980:-	4400	1115.181806	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281958-147281981:-	1337	338.863199	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281959-147281978:-	1	0.253450	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281959-147281979:-	1	0.253450	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281959-147281980:-	23	5.829359	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281959-147281981:-	20	5.069008	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281960-147281977:-	1	0.253450	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281960-147281978:-	3	0.760351	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281960-147281980:-	169	42.833119	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281960-147281981:-	158	40.045165	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281961-147281980:-	21	5.322459	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281961-147281981:-	20	5.069008	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281962-147281980:-	1	0.253450	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281962-147281981:-	5	1.267252	N	mature,MIMAT0002883
hsa-mir-514a-2	hg38:chrX:147281986-147282013:-	1	0.253450	N	mature,MIMAT0022702
hsa-mir-514a-2	hg38:chrX:147281991-147282015:-	2	0.506901	N	mature,MIMAT0022702
